Desc_1,Desc_2,Desc_3,Desc_4,MSE,r2,MAE,C1,C2,C3,C4
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
